2018-05-20 14:14:46,741 [ 313609]   INFO - tartup.impl.StartupManagerImpl - MaintenanceActivity run in 101ms on UI thread 
2018-05-20 14:14:51,242 [ 318110]   INFO - j.ide.ui.OptionsTopHitProvider - 2991 ms spent to cache options in project 
2018-05-20 14:14:51,258 [ 318126]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@c5ee5d3 
2018-05-20 14:14:51,273 [ 318141]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@63cbc8f3 
2018-05-20 14:14:51,805 [ 318673]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-05-20 14:14:51,805 [ 318673]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\arosh\IdeaProjects\untitled' untitled 
2018-05-20 14:14:51,820 [ 318688]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@a29faad 
2018-05-20 14:14:51,820 [ 318688]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-05-20 14:14:51,820 [ 318688]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\arosh\IdeaProjects\untitled' untitled 
2018-05-20 14:14:52,164 [ 319032]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2018-05-20 14:15:17,543 [ 344411]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-05-20 14:15:45,147 [ 372015]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2018-05-20 14:15:45,147 [ 372015]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2018-05-20 14:15:45,147 [ 372015]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2018-05-20 14:15:45,767 [ 372635]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2018-05-20 14:15:45,830 [ 372698]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2018-05-20 14:15:45,830 [ 372698]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 3 auto-detected files
Elapsed time on auto-detect: 141 ms 
2018-05-20 14:15:45,908 [ 372776]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2018-05-20 14:15:45,939 [ 372807]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2018-05-20 14:15:45,971 [ 372839]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2018-05-20 14:15:45,971 [ 372839]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     62
Total time spent: 34559ms
Average duration: 557ms
Median  duration: 31ms
Max  duration:    21740ms (it was 'write action (class com.intellij.configurationStore.FileBasedStorageKt$doWrite$$inlined$runUndoTransparentWriteAction$1$1)') 
2018-05-20 14:15:45,971 [ 372839]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     1591
Total time spent: 2343ms
Average duration: 1ms
Median  duration: 0ms
Max  duration:    540ms (it was 'Show History action update (class com.intellij.openapi.vcs.actions.TabbedShowHistoryAction)') 
2018-05-20 14:15:45,971 [ 372839]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 13; ProcessIOExecutorService threads: 3 
2018-05-20 14:15:46,142 [ 373010]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2018-05-20 14:15:46,189 [ 373057]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2018-05-20 14:16:57,906 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2018-05-20 14:16:58,557 [    651]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-181.4892.42, 08 May 2018 12:58) 
2018-05-20 14:16:58,557 [    651]   INFO -        #com.intellij.idea.Main - OS: Windows 10 (10.0, amd64) 
2018-05-20 14:16:58,557 [    651]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_152-release-1136-b38 (JetBrains s.r.o) 
2018-05-20 14:16:58,557 [    651]   INFO -        #com.intellij.idea.Main - JVM: 25.152-b38 (OpenJDK 64-Bit Server VM) 
2018-05-20 14:16:58,604 [    698]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.classpath.index.enabled=false -Didea.config.path=C:\Users\arosh\IdeaProjects\my_plugin\build\idea-sandbox\config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=C:\Users\arosh\IdeaProjects\my_plugin\build\idea-sandbox\plugins -Didea.required.plugins.id=myid_1.my_plugin -Didea.system.path=C:\Users\arosh\IdeaProjects\my_plugin\build\idea-sandbox\system -XX:MaxPermSize=250m -Xms256m -Xmx512m -Dfile.encoding=windows-1252 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2018-05-20 14:16:58,604 [    698]   INFO -        #com.intellij.idea.Main - ext: C:\Users\arosh\.gradle\caches\modules-2\files-2.1\com.jetbrains\jbre\jbrex8u152b1136.38_windows_x64\jre\lib\ext: [access-bridge-64.jar, cldrdata.jar, dnsns.jar, jaccess.jar, jfxrt.jar, localedata.jar, meta-index, nashorn.jar, sunec.jar, sunjce_provider.jar, sunmscapi.jar, sunpkcs11.jar, zipfs.jar] 
2018-05-20 14:16:58,604 [    698]   INFO -        #com.intellij.idea.Main - JNU charset: Cp1252 
2018-05-20 14:16:58,745 [    839]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 141 ms 
2018-05-20 14:16:58,776 [    870]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2018-05-20 14:16:59,136 [   1230]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2018-05-20 14:16:59,136 [   1230]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (JRE-managed HiDPI) 
